ID,Athlete,Gender,Age,Height,Weight,Country,Code,Year,Season,City
108371,Dieter Seiz,M,22,179,75,Germany,GER,1960,Summer,Roma
108373,Hubert Seiz,M,19,167,59,Switzerland,SUI,1980,Summer,Moskva
108375,Ji ejba,M,25,179,79,Czechoslovakia,TCH,1988,Winter,Calgary
108376,aban Sejdi,M,17,172,74,Yugoslavia,YUG,1976,Summer,Montreal
108376,aban Sejdi,M,21,172,74,Yugoslavia,YUG,1980,Summer,Moskva
108376,aban Sejdi,M,25,172,74,Yugoslavia,YUG,1984,Summer,Los Angeles
108376,aban Sejdi,M,29,172,74,Yugoslavia,YUG,1988,Summer,Seoul
108385,Fevzi eker,M,22,172,72,Turkey,TUR,1984,Summer,Los Angeles
108385,Fevzi eker,M,26,172,72,Turkey,TUR,1988,Summer,Seoul
108387,ubomr Seker,M,25,184,80,Slovakia,SVK,1994,Winter,Lillehammer
108387,ubomr Seker,M,29,184,80,Slovakia,SVK,1998,Winter,gano
108389,Kazuto Seki,M,28,167,58,Japan,JPN,2004,Summer,Athi
108390,Kenzo Seki,M,29,180,80,Japan,JPN,1984,Summer,Los Angeles
108391,tsue Seki,F,22,157,57,Japan,JPN,1988,Summer,Seoul
108391,tsue Seki,F,21,157,57,Japan,JPN,1988,Winter,Calgary
108391,tsue Seki,F,21,157,57,Japan,JPN,1988,Winter,Calgary
108391,tsue Seki,F,21,157,57,Japan,JPN,1988,Winter,Calgary
108394,omi Sekido,F,15,164,52,Japan,JPN,1984,Summer,Los Angeles
108394,omi Sekido,F,15,164,52,Japan,JPN,1984,Summer,Los Angeles
108394,omi Sekido,F,15,164,52,Japan,JPN,1984,Summer,Los Angeles
108399,Aya Sekine,F,18,157,44,Japan,JPN,1996,Summer,Atlanta
108399,Aya Sekine,F,18,157,44,Japan,JPN,1996,Summer,Atlanta
108399,Aya Sekine,F,18,157,44,Japan,JPN,1996,Summer,Atlanta
108399,Aya Sekine,F,18,157,44,Japan,JPN,1996,Summer,Atlanta
108399,Aya Sekine,F,18,157,44,Japan,JPN,1996,Summer,Atlanta
108399,Aya Sekine,F,18,157,44,Japan,JPN,1996,Summer,Atlanta
108400,Hami Sekine,F,20,156,43,Japan,JPN,2016,Summer,Rio de Janeiro
108408,Jan Sekpo,M,17,170,61,Togo,TOG,2004,Summer,Athi
108418,Eran Sela,M,27,171,73,Israel,ISR,2012,Summer,London
108419,Yoel Sela,M,25,171,76,Israel,ISR,1976,Summer,Montreal
108419,Yoel Sela,M,33,171,76,Israel,ISR,1984,Summer,Los Angeles
108419,Yoel Sela,M,37,171,76,Israel,ISR,1988,Summer,Seoul
108419,Yoel Sela,M,41,171,76,Israel,ISR,1992,Summer,Barcelona
108424,Aurel elaru,M,25,178,69,Romania,ROU,1960,Summer,Roma
108424,Aurel elaru,M,25,178,69,Romania,ROU,1960,Summer,Roma
108436,Werner Sele,M,16,175,68,Liechtenstein,LIE,1968,Winter,Grenoble
108436,Werner Sele,M,20,175,68,Liechtenstein,LIE,1972,Winter,Sapporo
108448,Hanno Selg,M,28,177,69,Soviet Union,URS,1960,Summer,Roma
108448,Hanno Selg,M,28,177,69,Soviet Union,URS,1960,Summer,Roma
108461,Alla Seli,F,18,155,51,Soviet Union,URS,1972,Summer,Munich
108467,Davie Selke,M,21,192,82,Germany,GER,2016,Summer,Rio de Janeiro
108474,Ada Sellam,F,26,167,74,Tunisia,TUN,2004,Summer,Athi
108481,Enn Sellik,M,21,176,62,Soviet Union,URS,1976,Summer,Montreal
108481,Enn Sellik,M,25,176,62,Soviet Union,URS,1980,Summer,Moskva
108481,Enn Sellik,M,25,176,62,Soviet Union,URS,1980,Summer,Moskva
108484,Siim Sellis,M,26,188,86,Estonia,EST,2014,Winter,SoChina
108506,Tom Selvik,M,26,188,83,Norway,NOR,1996,Summer,Atlanta
108511,John Sem,M,19,156,54,Papua New Guinea,PNG,1992,Summer,Barcelona
108514,Ken Sema,M,22,177,69,Sweden,SWE,2016,Summer,Rio de Janeiro
108520,tefan Seme,M,24,177,73,Yugoslavia,YUG,1972,Winter,Sapporo
108521,Ja Semeck,F,24,178,72,Czechoslovakia,TCH,1972,Summer,Munich
108523,Ndia Semedo,F,25,160,48,Portugal,POR,2004,Summer,Athi
108563,Ryan Semple,M,23,183,85,Cada,CAN,2006,Winter,Torino
108563,Ryan Semple,M,23,183,85,Cada,CAN,2006,Winter,Torino
108563,Ryan Semple,M,27,183,85,Cada,CAN,2010,Winter,Vancouver
108587,Hikmet en,M,30,166,60,Turkey,TUR,1972,Summer,Munich
108587,Hikmet en,M,30,166,60,Turkey,TUR,1972,Summer,Munich
108589,Sabri Se,F,19,159,60,Italy,ITA,2004,Summer,Athi
108595,Ren Sence,M,51,176,106,France,FRA,1972,Summer,Munich
108601,Amy Sne,F,26,175,80,Senegal,SEN,2012,Summer,London
108601,Amy Sne,F,30,175,80,Senegal,SEN,2016,Summer,Rio de Janeiro
108602,Mamadou Sne,M,24,165,60,Senegal,SEN,1984,Summer,Los Angeles
108603,Matar Sne,M,33,180,84,Senegal,SEN,2004,Summer,Athi
108612,Yakup ener,M,21,170,64,Turkey,TUR,2012,Summer,London
108614,Margit Senf,F,18,170,62,Germany-3,GER,1964,Winter,Innsbruck
108637,Josef enk,M,43,176,76,Czechoslovakia,TCH,1980,Summer,Moskva
108657,Robert Sens,M,22,200,95,Germany,GER,2000,Summer,Sydney
108657,Robert Sens,M,26,200,95,Germany,GER,2004,Summer,Athi
108660,Da Sensenig,F,23,165,64,United States,USA,2008,Summer,Beijing
108673,Olqa Senyuk,F,25,175,53,Azerbaijan,AZE,2016,Summer,Rio de Janeiro
108677,Seo Bun-m,M,24,165,60,South Korea,KOR,1964,Summer,Tokyo
108681,Eriko Seo,F,22,159,54,Japan,JPN,2002,Winter,Salt Lake City
108681,Eriko Seo,F,26,159,54,Japan,JPN,2006,Winter,Torino
108682,Seo Gang-Uk,M,35,164,57,South Korea,KOR,1964,Summer,Tokyo
108685,Seo Ho-Jin,M,22,176,65,South Korea,KOR,2006,Winter,Torino
108685,Seo Ho-Jin,M,22,176,65,South Korea,KOR,2006,Winter,Torino
108686,Seo Hui-Suk,F,20,168,57,South Korea,KOR,1968,Summer,Mexico City
108687,Seo Hun-Gyo,M,24,169,70,South Korea,KOR,1968,Summer,Mexico City
108689,Seo Hye-Jin,F,22,162,57,South Korea,KOR,2008,Summer,Beijing
108692,Seo In-Taek,M,21,177,72,South Korea,KOR,1984,Summer,Los Angeles
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108693,Seo Jae-Gyu,M,24,160,56,South Korea,KOR,1964,Summer,Tokyo
108697,Seo Ji-Won,F,19,165,50,South Korea,KOR,2014,Winter,SoChina
108698,Seo Ji-Yeon,F,23,168,56,South Korea,KOR,2016,Summer,Rio de Janeiro
108698,Seo Ji-Yeon,F,23,168,56,South Korea,KOR,2016,Summer,Rio de Janeiro
108699,Seo Jong-Ho,M,20,178,76,South Korea,KOR,2000,Summer,Sydney
108699,Seo Jong-Ho,M,24,178,76,South Korea,KOR,2004,Summer,Athi
108699,Seo Jong-Ho,M,28,178,76,South Korea,KOR,2008,Summer,Beijing
108699,Seo Jong-Ho,M,32,178,76,South Korea,KOR,2012,Summer,London
108703,Kyoko Seo,F,20,144,37,Japan,JPN,1992,Summer,Barcelona
108703,Kyoko Seo,F,20,144,37,Japan,JPN,1992,Summer,Barcelona
108703,Kyoko Seo,F,20,144,37,Japan,JPN,1992,Summer,Barcelona
108703,Kyoko Seo,F,20,144,37,Japan,JPN,1992,Summer,Barcelona
108703,Kyoko Seo,F,20,144,37,Japan,JPN,1992,Summer,Barcelona
108715,Seo Yun-Bok,M,25,166,56,South Korea,KOR,1948,Summer,London
108716,Seo Yun-Hui,F,19,162,56,South Korea,KOR,2004,Summer,Athi
108717,Seog Eun-Mi,F,23,168,60,South Korea,KOR,2000,Summer,Sydney
108717,Seog Eun-Mi,F,23,168,60,South Korea-2,KOR,2000,Summer,Sydney
108717,Seog Eun-Mi,F,27,168,60,South Korea-1,KOR,2004,Summer,Athi
108722,Seon So-Eun,F,16,159,58,South Korea,KOR,2004,Summer,Athi
108729,Seong Min,M,17,180,64,South Korea,KOR,2000,Summer,Sydney
108729,Seong Min,M,21,180,64,South Korea,KOR,2004,Summer,Athi
108729,Seong Min,M,21,180,64,South Korea,KOR,2004,Summer,Athi
108729,Seong Min,M,25,180,64,South Korea,KOR,2008,Summer,Beijing
108730,Seong k-Gun,M,26,180,74,South Korea,KOR,1988,Summer,Seoul
108734,Hrvoje Sep,M,30,175,81,Croatia,CRO,2016,Summer,Rio de Janeiro
108743,Kurt Sepp,M,20,173,76,Germany,GER,1956,Winter,Corti d'Ampezzo
108743,Kurt Sepp,M,24,173,76,Germany,GER,1960,Winter,Squaw Valley
108743,Kurt Sepp,M,28,173,76,Germany,GER,1964,Winter,Innsbruck
108744,Eino Seppl,M,27,177,65,Finland,FIN,1924,Summer,Paris
108744,Eino Seppl,M,27,177,65,Finland,FIN,1924,Summer,Paris
108751,Bo Septano,M,24,171,63,Indonesia,I,2012,Summer,London
108772,Uro erbec,M,32,187,92,Slovenia,SLO,2000,Summer,Sydney
108830,Andrea eri,F,26,184,82,Croatia,CRO,2012,Summer,London
108880,Eva Serrano,F,18,172,49,France,FRA,1996,Summer,Atlanta
108880,Eva Serrano,F,22,172,49,France,FRA,2000,Summer,Sydney
108906,Rold Serugo,M,23,170,48,Uganda,UGA,2008,Summer,Beijing
108906,Rold Serugo,M,31,170,48,Uganda,UGA,2016,Summer,Rio de Janeiro
108923,Jon Servold,M,27,183,75,Cada,CAN,1988,Winter,Calgary
108932,Ola Sesay,F,33,176,64,Sierra Leone,SLE,2012,Summer,London
108942,Milo esti,M,23,170,70,Yugoslavia,YUG,1980,Summer,Moskva
108943,Sasa Sestic,M,21,186,82,Australia,AUS,2000,Summer,Sydney
108945,arko eum,M,26,195,96,Serbia,SRB,2012,Summer,London
108955,Ane eti,M,23,180,85,Slovenia,SLO,2010,Winter,Vancouver
108956,Anelo etka,M,30,186,87,Croatia,CRO,2016,Summer,Rio de Janeiro
108958,Martin etlk,M,22,194,94,Czechoslovakia,TCH,1992,Summer,Barcelona
108960,Daiya Seto,M,22,174,72,Japan,JPN,2016,Summer,Rio de Janeiro
108960,Daiya Seto,M,22,174,72,Japan,JPN,2016,Summer,Rio de Janeiro
109008,Jane Sexton,F,23,164,60,Australia,AUS,2002,Winter,Salt Lake City
109043,Selima Sfar,F,19,166,55,Tunisia,TUN,1996,Summer,Atlanta
109043,Selima Sfar,F,31,166,55,Tunisia,TUN,2008,Summer,Beijing
109048,Orxan Sfrov,M,24,171,60,Azerbaijan,AZE,2016,Summer,Rio de Janeiro
109051,Sara Sgarzi,F,30,175,63,Italy,ITA,2016,Summer,Rio de Janeiro
109057,Fabia Sgroi,F,27,174,71,Italy,ITA,2008,Summer,Beijing
109057,Fabia Sgroi,F,27,174,71,Italy,ITA,2008,Summer,Beijing
109061,Elman sgrov,M,28,167,66,Azerbaijan,AZE,2004,Summer,Athi
109062,Torul sgrov,M,19,170,65,Azerbaijan,AZE,2012,Summer,London
109062,Torul sgrov,M,23,170,65,Azerbaijan,AZE,2016,Summer,Rio de Janeiro
109063,Sha Guoli,M,28,194,92,China,CHN,1988,Summer,Seoul
109072,Zei Shaban,F,16,174,58,Jordan,JOR,2004,Summer,Athi
109072,Zei Shaban,F,20,174,58,Jordan,JOR,2008,Summer,Beijing
109114,Akram Shah,M,26,165,60,India,IND,2004,Summer,Athi
109115,Amar Shah,M,18,174,64,Kenya,KEN,2004,Summer,Athi
109150,Mo Shaito,F,18,152,52,Lebanon,LIB,2012,Summer,London
109150,Mo Shaito,F,22,152,52,Lebanon,LIB,2016,Summer,Rio de Janeiro
109151,Zain Shaito,M,21,185,72,Lebanon,LIB,2012,Summer,London
109176,ya Shakya,F,22,165,60,Nepal,NEP,2004,Summer,Athi
109205,Shan Dan,F,20,168,60,China,CHN,2012,Summer,London
109206,Shan Hong,F,33,163,58,China,CHN,2000,Summer,Sydney
109207,Shan Jun,M,21,172,60,China,CHN,2016,Summer,Rio de Janeiro
109208,Shan Tao,M,22,215,120,China,CHN,1992,Summer,Barcelona
109208,Shan Tao,M,26,215,120,China,CHN,1996,Summer,Atlanta
109209,Xiao Shan,F,33,165,54,Germany,GER,2016,Summer,Rio de Janeiro
109210,Shan Ying,F,17,172,67,China,CHN,1996,Summer,Atlanta
109210,Shan Ying,F,17,172,67,China,CHN,1996,Summer,Atlanta
109210,Shan Ying,F,17,172,67,China,CHN,1996,Summer,Atlanta
109210,Shan Ying,F,17,172,67,China,CHN,1996,Summer,Atlanta
109210,Shan Ying,F,17,172,67,China,CHN,1996,Summer,Atlanta
109210,Shan Ying,F,17,172,67,China,CHN,1996,Summer,Atlanta
109220,Shang Rong,F,16,170,45,China,CHN,2016,Summer,Rio de Janeiro
109222,Moshe Shani,M,22,169,73,Israel,ISR,1976,Summer,Montreal
109242,Shao Jieni,F,22,169,64,Portugal,POR,2016,Summer,Rio de Janeiro
109243,Shao Ning,M,26,184,100,China,CHN,2008,Summer,Beijing
109244,Shao Ting,F,26,184,75,China,CHN,2016,Summer,Rio de Janeiro
109246,Shao Yiwen,F,17,171,56,China,CHN,2012,Summer,London
109246,Shao Yiwen,F,17,171,56,China,CHN,2012,Summer,London
109272,Ali Shareef,M,29,176,62,Maldives,MDV,2008,Summer,Beijing
109310,Ale Sharp,F,35,168,69,Cada,CAN,2016,Summer,Rio de Janeiro
109315,Doug Sharp,M,32,178,93,United States-2,USA,2002,Winter,Salt Lake City
109348,Gali Shatya,F,25,175,50,Kazakhstan,KAZ,2000,Summer,Sydney
109362,Ivan Shavov,M,25,150,56,Bulgaria,BUL,1968,Summer,Mexico City
109362,Ivan Shavov,M,28,150,56,Bulgaria,BUL,1972,Summer,Munich
109370,Colin Shaw,M,30,178,72,Cada,CAN,1984,Summer,Los Angeles
109370,Colin Shaw,M,34,178,72,Cada,CAN,1988,Summer,Seoul
109370,Colin Shaw,M,34,178,72,Cada,CAN,1988,Summer,Seoul
109383,Kiri Shaw,F,27,158,68,New Zealand,NZL,2000,Summer,Sydney
109438,Gary Sheard,M,15,179,85,Australia,AUS,1984,Summer,Los Angeles
109445,Ni Shebali,F,30,161,57,Soviet Union,URS,1972,Winter,Sapporo
109449,Amy Sheehan,F,27,164,59,Australia,AUS,2014,Winter,SoChina
109501,Han Shelekh,F,19,168,62,Ukraine,UKR,2012,Summer,London
109531,Shen Bao-Ni,F,14,165,54,Chinanese Taipei,TPE,1968,Summer,Mexico City
109531,Shen Bao-Ni,F,14,165,54,Chinanese Taipei,TPE,1968,Summer,Mexico City
109531,Shen Bao-Ni,F,14,165,54,Chinanese Taipei,TPE,1968,Summer,Mexico City
109531,Shen Bao-Ni,F,14,165,54,Chinanese Taipei,TPE,1968,Summer,Mexico City
109531,Shen Bao-Ni,F,14,165,54,Chinanese Taipei,TPE,1968,Summer,Mexico City
109531,Shen Bao-Ni,F,14,165,54,Chinanese Taipei,TPE,1968,Summer,Mexico City
109532,Shen Chen,F,26,171,62,China,CHN,2016,Summer,Rio de Janeiro
109533,Shen Duo,F,19,180,72,China,CHN,2016,Summer,Rio de Janeiro
109533,Shen Duo,F,19,180,72,China,CHN,2016,Summer,Rio de Janeiro
109533,Shen Duo,F,19,180,72,China,CHN,2016,Summer,Rio de Janeiro
109533,Shen Duo,F,19,180,72,China,CHN,2016,Summer,Rio de Janeiro
109533,Shen Duo,F,19,180,72,China,CHN,2016,Summer,Rio de Janeiro
109534,Shen Guoqin,F,18,164,58,China,CHN,1980,Winter,Lake Placid
109534,Shen Guoqin,F,18,164,58,China,CHN,1980,Winter,Lake Placid
109534,Shen Guoqin,F,22,164,58,China,CHN,1984,Winter,Sarajevo
109534,Shen Guoqin,F,22,164,58,China,CHN,1984,Winter,Sarajevo
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109535,Shen Jian,M,21,165,62,China,CHN,1996,Summer,Atlanta
109537,Shen Jie,M,21,188,85,China,CHN,2008,Summer,Beijing
109537,Shen Jie,M,21,188,85,China,CHN,2008,Summer,Beijing
109537,Shen Jie,M,25,188,85,China,CHN,2012,Summer,London
109538,Shen Jun,F,23,158,57,China,CHN,2000,Summer,Sydney
109540,Shen Keqin,M,26,188,85,China,CHN,1984,Summer,Los Angeles
109541,Shen Li,F,27,170,70,China,CHN,1996,Summer,Atlanta
109543,Shen Lihong,F,22,163,52,China,CHN,2000,Summer,Sydney
109545,Shen Pingan,M,22,182,73,China,CHN,2016,Summer,Rio de Janeiro
109546,Qiang Shen,M,18,163,60,Cada,CAN,2008,Summer,Beijing
109547,Shen Qiong,M,26,198,84,China,CHN,2008,Summer,Beijing
109548,Shen Sheng,M,29,183,82,China,CHN,2008,Summer,Beijing
109551,Shen Weiwei,F,24,182,70,China,CHN,2004,Summer,Athi
109551,Shen Weiwei,F,24,182,70,China,CHN,2004,Summer,Athi
109553,Shen Xue,F,19,160,45,China,CHN,1998,Winter,gano
109553,Shen Xue,F,23,160,45,China-1,CHN,2002,Winter,Salt Lake City
109553,Shen Xue,F,27,160,45,China-3,CHN,2006,Winter,Torino
109553,Shen Xue,F,31,160,45,China-1,CHN,2010,Winter,Vancouver
109561,Sheng Jiang,M,21,162,60,China,CHN,2004,Summer,Athi
109561,Sheng Jiang,M,25,162,60,China,CHN,2008,Summer,Beijing
109561,Sheng Jiang,M,29,162,60,China,CHN,2012,Summer,London
109669,Shi Feng,M,19,180,85,China,CHN,2008,Summer,Beijing
109670,Shi Guihong,F,28,165,58,China,CHN,1996,Summer,Atlanta
109671,Shi Hairong,M,31,192,80,China,CHN,2008,Summer,Beijing
109672,Shi Haoran,M,18,181,80,China,CHN,2008,Summer,Beijing
109673,Jay Shi,M,37,173,61,United States,USA,2016,Summer,Rio de Janeiro
109673,Jay Shi,M,37,173,61,United States,USA,2016,Summer,Rio de Janeiro
109674,Shi Jialuo,M,23,184,71,China,CHN,2016,Summer,Rio de Janeiro
109675,Shi Jian,M,24,183,80,China,CHN,2012,Summer,London
109676,Shi Jinglin,F,23,175,68,China,CHN,2016,Summer,Rio de Janeiro
109676,Shi Jinglin,F,23,175,68,China,CHN,2016,Summer,Rio de Janeiro
109676,Shi Jinglin,F,23,175,68,China,CHN,2016,Summer,Rio de Janeiro
109677,Shi Jingn,M,19,175,66,China,CHN,2014,Winter,SoChina
109677,Shi Jingn,M,19,175,66,China,CHN,2014,Winter,SoChina
109678,Shi Meiping,F,19,178,75,China,CHN,1984,Summer,Los Angeles
109679,Shi Meng,F,21,178,68,China,CHN,2000,Summer,Sydney
109680,Shi ,F,27,160,50,China,CHN,2008,Summer,Beijing
109681,Shi Qinglan,F,26,163,60,China,CHN,2012,Summer,London
109682,Shi Tengfei,M,23,190,82,China,CHN,2012,Summer,London
109683,Shi Tingmao,F,24,159,52,China,CHN,2016,Summer,Rio de Janeiro
109683,Shi Tingmao,F,24,159,52,China,CHN,2016,Summer,Rio de Janeiro
109685,Shi Wei,F,26,176,73,China,CHN,1996,Summer,Atlanta
109686,Shi Yang,M,23,186,78,China,CHN,2012,Summer,London
109687,Shi Yao,F,23,178,70,China,CHN,2010,Winter,Vancouver
109688,Shi Zhiyong,M,22,168,70,China,CHN,2016,Summer,Rio de Janeiro
109689,Shi Zhiyong,M,24,160,69,China,CHN,2004,Summer,Athi
109689,Shi Zhiyong,M,28,160,69,China,CHN,2008,Summer,Beijing
109693,Ai Shibata,F,22,176,63,Japan,JPN,2004,Summer,Athi
109693,Ai Shibata,F,22,176,63,Japan,JPN,2004,Summer,Athi
109693,Ai Shibata,F,26,176,63,Japan,JPN,2008,Summer,Beijing
109693,Ai Shibata,F,26,176,63,Japan,JPN,2008,Summer,Beijing
109709,Yoko Shibui,F,29,165,47,Japan,JPN,2008,Summer,Beijing
109759,Hiroo Shima,M,20,170,59,Japan,JPN,1984,Winter,Sarajevo
109759,Hiroo Shima,M,20,170,59,Japan,JPN,1984,Winter,Sarajevo
109806,oki Shimura,M,22,172,68,Japan,JPN,1964,Winter,Innsbruck
109806,oki Shimura,M,22,172,68,Japan,JPN,1964,Winter,Innsbruck
109815,Shin Mi-Hwa,F,19,166,64,South Korea,KOR,2014,Winter,SoChina
109818,Vitaly Shin,M,34,173,88,Kazakhstan,KAZ,1996,Summer,Atlanta
109818,Vitaly Shin,M,34,173,88,Kazakhstan,KAZ,1996,Summer,Atlanta
109831,Risa Shinbe,F,22,173,66,Japan,JPN,2012,Summer,London
109912,Rie Shito,F,18,165,61,Japan,JPN,1992,Summer,Barcelona
109912,Rie Shito,F,18,165,61,Japan,JPN,1992,Summer,Barcelona
109956,Simon Shpir,M,26,193,86,United States-1,USA,2014,Winter,SoChina
109956,Simon Shpir,M,26,193,86,United States,USA,2014,Winter,SoChina
109979,Atas Shopov,M,20,177,90,Bulgaria,BUL,1972,Summer,Munich
109979,Atas Shopov,M,24,177,90,Bulgaria,BUL,1976,Summer,Montreal
109993,Peter Short,M,32,178,73,Cada,CAN,2008,Summer,Beijing
110041,Howard Shu,M,25,185,75,United States,USA,2016,Summer,Rio de Janeiro
110043,Shu Junrong,M,20,177,71,China,CHN,2008,Summer,Beijing
110043,Shu Junrong,M,24,177,71,China,CHN,2012,Summer,London
110045,Shu Siyao,F,23,167,52,China,CHN,2016,Summer,Rio de Janeiro
110067,Itzhak Shum,M,27,170,72,Israel,ISR,1976,Summer,Montreal
110123,Si Riguleng,M,28,174,74,China,CHN,2008,Summer,Beijing
110124,Si Rijigawa,M,21,180,73,China,CHN,2008,Summer,Beijing
110125,Si Tianfeng,M,24,181,67,China,CHN,2008,Summer,Beijing
110125,Si Tianfeng,M,28,181,67,China,CHN,2012,Summer,London
110126,Si Yajie,F,17,164,57,China,CHN,2016,Summer,Rio de Janeiro
110127,Sia Wai Yen,F,16,155,52,Malaysia,MAS,2000,Summer,Sydney
110127,Sia Wai Yen,F,16,155,52,Malaysia,MAS,2000,Summer,Sydney
110150,Guy Sibille,M,24,177,72,France,FRA,1972,Summer,Munich
110162,Jhon Sichel,M,21,179,82,Ecuador,ECU,1988,Summer,Seoul
110173,Andris ics,M,20,180,90,Latvia,LAT,2006,Winter,Torino
110173,Andris ics,M,24,180,90,Latvia-1,LAT,2010,Winter,Vancouver
110173,Andris ics,M,28,180,90,Latvia-1,LAT,2014,Winter,SoChina
110173,Andris ics,M,28,180,90,Latvia,LAT,2014,Winter,SoChina
110174,Juris ics,M,22,174,82,Latvia,LAT,2006,Winter,Torino
110174,Juris ics,M,26,174,82,Latvia-1,LAT,2010,Winter,Vancouver
110174,Juris ics,M,30,174,82,Latvia-1,LAT,2014,Winter,SoChina
110174,Juris ics,M,30,174,82,Latvia,LAT,2014,Winter,SoChina
110188,Ion Sideri,M,23,177,75,Romania,ROU,1960,Summer,Roma
110191,Hee Sidhu,F,22,158,51,India,IND,2012,Summer,London
110191,Hee Sidhu,F,26,158,51,India,IND,2016,Summer,Rio de Janeiro
110191,Hee Sidhu,F,26,158,51,India,IND,2016,Summer,Rio de Janeiro
110192,Pter Sidi,M,22,180,87,Hungary,HUN,2000,Summer,Sydney
110192,Pter Sidi,M,22,180,87,Hungary,HUN,2000,Summer,Sydney
110192,Pter Sidi,M,22,180,87,Hungary,HUN,2000,Summer,Sydney
110192,Pter Sidi,M,25,180,87,Hungary,HUN,2004,Summer,Athi
110192,Pter Sidi,M,25,180,87,Hungary,HUN,2004,Summer,Athi
110192,Pter Sidi,M,25,180,87,Hungary,HUN,2004,Summer,Athi
110192,Pter Sidi,M,29,180,87,Hungary,HUN,2008,Summer,Beijing
110192,Pter Sidi,M,29,180,87,Hungary,HUN,2008,Summer,Beijing
110192,Pter Sidi,M,29,180,87,Hungary,HUN,2008,Summer,Beijing
110192,Pter Sidi,M,33,180,87,Hungary,HUN,2012,Summer,London
110192,Pter Sidi,M,33,180,87,Hungary,HUN,2012,Summer,London
110192,Pter Sidi,M,33,180,87,Hungary,HUN,2012,Summer,London
110192,Pter Sidi,M,37,180,87,Hungary,HUN,2016,Summer,Rio de Janeiro
110192,Pter Sidi,M,37,180,87,Hungary,HUN,2016,Summer,Rio de Janeiro
110192,Pter Sidi,M,37,180,87,Hungary,HUN,2016,Summer,Rio de Janeiro
110242,Paul Sieber,M,23,177,70,Austria,AUT,2016,Summer,Rio de Janeiro
110258,Birte Siech,F,21,180,75,East Germany,GDR,1988,Summer,Seoul
110258,Birte Siech,F,25,180,75,Germany,GER,1992,Summer,Barcelona
110293,Ulf Siemes,M,26,202,100,Germany,GER,2004,Summer,Athi
110333,Ronny Sigde,M,23,160,57,Norway,NOR,1984,Summer,Los Angeles
110333,Ronny Sigde,M,27,160,57,Norway,NOR,1988,Summer,Seoul
110334,Thlia Sigre,F,23,172,58,France,FRA,2008,Summer,Beijing
110349,Alain Sign,M,30,181,84,Great Britain,GBR,2016,Summer,Rio de Janeiro
110400,Mrton Sk,M,24,182,82,Hungary,HUN,2008,Summer,Beijing
110402,Andrs Sike,M,23,167,63,Hungary,HUN,1988,Summer,Seoul
110402,Andrs Sike,M,27,167,63,Hungary,HUN,1992,Summer,Barcelona
110403,Jzsef Sike,M,24,178,67,Hungary,HUN,1992,Summer,Barcelona
110403,Jzsef Sike,M,28,178,67,Hungary,HUN,1996,Summer,Atlanta
110403,Jzsef Sike,M,32,178,67,Hungary,HUN,2000,Summer,Sydney
110414,Rafa Sikora,M,25,177,73,Poland,POL,2012,Summer,London
110429,aba Silai,M,17,185,77,Serbia,SRB,2008,Summer,Beijing
110429,aba Silai,M,21,185,77,Serbia,SRB,2012,Summer,London
110429,aba Silai,M,25,185,77,Serbia,SRB,2016,Summer,Rio de Janeiro
110440,Ron Siler,M,24,165,50,United States,USA,2004,Summer,Athi
110449,Josef ilhav,M,29,188,115,Czechoslovakia,TCH,1976,Summer,Montreal
110451,Kader Silia,M,21,176,76,Algeria,ALG,2000,Summer,Sydney
110455,Andrei ilin,M,22,197,92,Estonia,EST,2000,Summer,Sydney
110455,Andrei ilin,M,25,197,92,Estonia,EST,2004,Summer,Athi
110466,Lszl Sillai,M,25,182,87,Hungary,HUN,1968,Summer,Mexico City
110503,Danny Silva,M,32,165,60,Portugal,POR,2006,Winter,Torino
110503,Danny Silva,M,36,165,60,Portugal,POR,2010,Winter,Vancouver
110519,Ildio Silva,M,28,181,74,Portugal,POR,1960,Summer,Roma
110531,Juan Silva,M,26,167,58,Chinale,China,1956,Summer,Melbourne
110531,Juan Silva,M,30,167,58,Chinale,China,1960,Summer,Roma
110535,Lus Silva,M,20,175,72,Portugal,POR,1992,Summer,Barcelona
110541,Mrio Silva,M,19,172,60,Portugal,POR,1960,Summer,Roma
